"","DayNeg8","DayNeg4","Day0","DayPos1","DayPos7","DayPos16","DayPos21","DayPos28"
"EHBP1L1",0.6100179452,-0.1034714125,1.0101615387,1.6163127806,-0.1970338727,-1.046420632,-1.1253786575,-0.7641876898
"EHD4",1.9344770103,0.6437050505,-0.4132169313,-1.1250789062,-1.0209321807,-0.4980556934,0.2098814831,0.2692201677
"EHF",0.0409315354,-0.2739264295,1.9930509183,-1.4703866964,-0.2235491551,0.4187610934,-0.7147275805,0.2298463144
"EHHADH",0.1644471064,-0.0957098703,2.1386557846,0.6159913851,-0.5918895604,-0.7347488279,-0.7581045664,-0.738641451
"EHMT1",0.1345298592,-0.0639411711,1.0746924012,1.6177482779,0.2862357995,-0.8999398592,-1.0292882417,-1.1200370656
"EI24",-0.032425506,-0.8539863693,0.2248853621,1.0050679219,1.8838058758,-0.7827127789,-0.7674427158,-0.6771917897
"EIF2A",1.8443233693,0.7513787908,0.5937436662,0.033038702,-0.6192373755,-1.0110936443,-0.855391352,-0.7367621565
"EIF2AK2",0.9421370614,-0.0647301376,1.561799593,0.6756842306,-1.2580395401,-1.0891440606,-0.6566494841,-0.1110576628
"EIF2AK3",-0.7790641634,-1.3647145482,-0.6205437947,1.9425864695,0.3855983908,-0.1039469695,0.0876147181,0.4524698975
"EIF2AK4",-0.151633605,-0.2569604485,2.2817000098,0.1783167773,-0.2184289908,-0.9530049648,-0.8461390421,-0.0338497359
"EIF2B1",2.007431678,-0.0886953648,0.7286749346,0.2030898002,-0.2462248839,-0.8538342301,-0.6902135415,-1.0602283925
"EIF2B2",1.4000787436,-0.7705406271,1.09876357,0.8994619657,0.0367276086,-1.0899153366,-0.807590852,-0.7669850721
"EIF2B3",2.2905803173,0.5064280523,-0.2979962037,-0.6649289659,-0.163160134,-0.5297456985,-0.5095741584,-0.631603209
"EIF2B5",1.85012656,-0.0840304689,0.6676588645,0.2784563343,0.0581649655,-0.7096393419,-0.5740928655,-1.486644048
"EIF2C1",-0.7724005041,-0.7747331897,0.9088312191,2.0448452732,0.1211619366,-0.537867522,-0.5261358248,-0.4637013883
"EIF2C2",0.384443107,-0.3109021682,-1.1030875081,-1.4537175107,0.0177813484,1.2695148089,1.3390281656,-0.1430602429
"EIF2C4",-1.1760374758,-1.2069913445,0.3526074234,1.1652179082,1.5829665577,-0.2565825701,-0.224206014,-0.2369744848
"EIF2S1",2.1799794445,0.5211280845,0.2444205729,-0.331508172,-0.3848438108,-0.7519356434,-0.7082527004,-0.7689877753
"EIF2S2",2.250678442,0.2995069756,0.008202253,-0.1478098084,-0.0829642564,-0.7799678825,-0.7031457868,-0.8444999365
"EIF3B",1.9597015494,0.677586566,0.4258173995,-0.0605142322,-0.3588366511,-0.7901155984,-0.7777748603,-1.0758641729
"EIF3G",1.8529146835,0.5740317891,0.7265463796,0.0366311623,-0.4566340089,-0.9876218102,-0.8776171158,-0.8682510796
"EIF3H",1.7141807545,-0.2623556217,0.8263569588,0.275008732,0.4400058304,-0.8819543297,-0.9249735516,-1.1862687726
"EIF3I",1.7877333535,0.1663412072,1.100877527,-0.030627243,-0.3063048155,-0.9740683693,-0.8631673638,-0.8807842962
"EIF3J",2.1048822753,0.0984026852,0.5675521055,-0.3107189767,0.0661910485,-0.8277541052,-0.7821093292,-0.9164457034
"EIF3K",1.9857124314,0.4815693937,0.6172483703,-0.0844114194,-0.3813746301,-0.9009199481,-0.9055643868,-0.8122598109
"EIF3M",1.9747062605,0.5258929909,0.536335359,0.0121168654,-0.3658499629,-0.9338298989,-0.8664908716,-0.8828807423
"EIF4A2",-0.1981513868,1.1303175635,-0.8136089061,-1.3295967504,1.6535083024,-0.5081018692,-0.3269891177,0.3926221644
"EIF4A3",1.6794020464,-0.0175340775,1.0545615406,0.4887838952,-0.3663922046,-0.9858131168,-0.8745359913,-0.9784720919
"EIF4E",1.4678551853,-1.2212572815,0.8518838244,-0.4780241279,0.6557896312,-1.40061423,0.0520628914,0.072304107
"EIF4E1B",2.4748737342,-0.3535533906,-0.3535533906,-0.3535533906,-0.3535533906,-0.3535533906,-0.3535533906,-0.3535533906
"EIF4E2",0.3068268608,-0.5044108536,1.1694122429,1.613409324,0.2167367065,-1.0359018669,-0.9079256118,-0.8581468019
"EIF4E3",-0.6630766476,-0.7628253861,2.0111100896,1.0474046899,-0.3374506005,-0.5875094215,-0.6061951356,-0.1014575882
"EIF4EBP1",2.0424278469,1.0238442537,-0.24070248,-0.2847642069,-0.4923368541,-0.6778516507,-0.6814806907,-0.6891362182
"EIF4EBP2",1.4874181757,0.756807805,0.8134071078,0.4896952541,-0.5332011134,-0.989028044,-1.0267499083,-0.9983492769
"EIF4EBP3",0.5553880723,0.5624675756,1.4049537661,1.0169169675,-0.4742899357,-1.0612495119,-1.0636361713,-0.9405507627
"EIF4G1",1.2889231268,0.3021204527,1.4611277172,0.1211501502,-0.2033338657,-0.8396977726,-0.8622600902,-1.2680297184
"EIF4G3",-1.5307157666,-1.6075314492,0.3285608689,0.7489333149,0.9976740224,0.4997770641,0.2741204697,0.2891814757
"EIF4H",0.9743862098,-0.4452589308,1.1860918957,1.1244906115,0.182987818,-1.2038941078,-1.0579854527,-0.7608180438
"EIF5A",2.1917506917,0.3163515651,0.3449515656,-0.2387868071,-0.2609722804,-0.7574303539,-0.7482278777,-0.8476365034
"EIF5A2",-0.800576481,-0.7353272867,-0.7555070349,-0.8732011462,-0.263390319,0.6106961353,1.2160799548,1.6012261776
"EIF5B",1.1633095954,0.4088221993,1.0807642813,0.8576656318,-0.272170404,-1.0637347636,-1.1409916497,-1.0336648906
"EIF6",2.2244309571,-0.1472255857,0.466067622,-0.0038906063,-0.2834162995,-0.8943964388,-0.7345976296,-0.6269720193
"ELAC2",1.9757065774,0.1744016176,0.6095153632,0.3082967384,-0.3469682519,-0.9918018176,-0.8476388811,-0.881511346
"ELAVL2",-1.2874475745,-1.235258508,-0.9623765173,0.7544682933,1.2467188008,0.6299752268,0.4791986242,0.3747216548
"ELAVL3",-1.1065521061,-1.1743276327,-0.5864984482,1.2894854796,1.5299428972,0.1905165084,-0.0355106273,-0.1070560711
"ELF1",-0.2956311322,-0.2253219502,1.7907028449,1.3551274642,-0.3892122703,-0.7367173782,-0.7738102013,-0.7251373769
"ELF4",0.6400449407,0.3987281317,1.0087175239,1.4851032007,-0.6362269993,-0.9011255998,-1.0200920371,-0.9751491608
"ELK1",-0.7209683373,-1.0855613868,-0.2970329084,-0.5494905017,0.4751940703,-0.3214380789,0.3954770942,2.1038200486
"ELK3",0.3727321581,-0.3559088904,1.6678693323,1.2396258841,-0.3297396983,-0.8857939831,-1.0313205756,-0.677464227
"ELL",0.7743511678,0.5138448841,0.8945277733,1.2781779862,-0.1668014502,-1.166927564,-1.2224103333,-0.9047624639
"ELMO1",-1.053503985,-0.8255650196,-1.098846082,-0.4191264472,1.6405105883,0.3785293061,0.5450592057,0.8329424336
"ELMO3",0.4866662342,0.6837372531,1.1455302786,1.2926047681,-0.9250522249,-0.959722925,-1.0201896608,-0.7035737232
"ELMOD1",-1.0820384524,-1.083643655,-0.996859153,-0.4876138055,0.6818062195,0.9365121049,0.9228621869,1.1089745546
"ELN",0.0189754522,-0.8692233089,-0.6759094609,-0.5648846157,1.9594285103,1.0732935051,-0.6001513313,-0.3415287508
"ELOF1",0.4432198381,-1.8419551363,1.2941787936,0.4013508037,0.9954604388,-0.4469202632,-0.5384295792,-0.3069048956
"ELOVL1",0.1566581188,-0.1271542105,1.6959902588,1.278811494,-0.3760130333,-0.8830713378,-0.9141364252,-0.8310848649
"ELOVL2",-0.6910688348,-0.7724014293,1.0124105736,0.6974124858,1.6336884989,-0.0923645323,-0.6301177601,-1.1575590018
"ELOVL3",2.4648836748,-0.3418690036,-0.2113223674,-0.2765956855,-0.3157596763,-0.3745056626,-0.4724156398,-0.4724156398
"ELOVL4",-1.0162283235,-1.0644867627,-0.8325705599,-0.6916257782,0.481776433,1.1730505001,1.2516802798,0.6984042113
"ELOVL5",0.263794056,-0.7793674511,1.3560319539,-1.6736220481,0.118488179,-0.7611284904,0.7580413654,0.7177624351
"ELOVL6",0.2674648793,1.1205265932,-0.8906014547,-1.6407222765,0.4642674102,1.2526804006,0.05849813,-0.6321136821
"ELOVL7",-0.1950459519,0.0003044137,2.3675654005,0.1387140898,-0.6002884593,-0.5945067893,-0.5564003278,-0.5603423756
"ELP2",1.7060695372,0.2074247105,0.3847972722,0.4569507004,0.377909396,-1.4601290627,-0.7495221503,-0.9235004035
"ELP4",-0.0626279033,-0.140819349,2.3108745967,-0.1170506682,0.1370076594,-0.5110729094,-0.6736056009,-0.9427058253
"ELTD1",-0.400081896,-0.2229235299,2.4680896264,-0.2588037053,-0.3523971429,-0.4068094289,-0.4068094289,-0.4202644947
"EMB",1.6087524182,1.5841790718,-0.2224932464,-0.7101396338,-0.652815655,-0.7128962027,-0.5308361119,-0.3637506402
"EMCN",-0.5269523693,-0.4463863119,2.4539917554,-0.3909971474,-0.3094240143,-0.2097235182,-0.4363155547,-0.1341928394
"EME1",1.5448253915,0.9513680958,0.9924244819,-0.2643001171,-0.6037626668,-0.8705363088,-0.8768115147,-0.8732073619
"EMG1",2.0661752785,0.4454434494,0.5131913497,-0.1114059762,-0.4153747758,-0.8849998918,-0.8026282893,-0.8104011446
"EMID1",0.0110280899,0.3191434714,2.2697152262,-0.0442928711,-0.4422483968,-0.5277308097,-0.7113018245,-0.8743128855
"EMILIN1",-0.6432778541,-0.8108501215,1.5757616696,1.6124515486,-0.5503447626,-0.3103808576,-0.6170914206,-0.2562682018
"EMILIN2",-0.4390060173,-0.645486214,2.3897515006,0.2111418843,-0.2659862011,-0.2474559271,-0.4919496575,-0.5110093679
"EMILIN3",1.6634363198,-0.1578989454,1.0762801977,0.4822163564,-0.1726354128,-0.9822200895,-0.947681494,-0.9614969322
"EML1",-0.7943926566,-0.5614358905,2.3414825648,0.1097470364,0.1186578311,-0.2223332816,-0.4518546823,-0.5398709213
"EML2",-0.7651079523,-0.8709559862,-0.8270283534,-0.7746188042,-0.3131616186,1.0220269431,1.39070741,1.1381383617
"EML3",-0.2555526482,0.4515470328,2.0738121463,0.5019850264,-0.6836026489,-0.9342050248,-0.8704381249,-0.2835457588
"EML4",1.1120472866,0.7916752308,0.9737811926,0.6225618361,-0.1639225423,-0.9126231719,-1.1654335264,-1.2580863055
"EML5",-1.5032727332,-0.4797972364,0.3940967163,-1.0245306211,1.6363735688,0.7434704689,-0.0368340524,0.2704938891
"EMP1",-0.3507150897,0.0880546001,-1.768319221,1.8178316947,0.1243204423,0.2269761731,-0.494082595,0.3559339955
"EMP2",-0.7517088801,-0.5102644146,1.0108961381,2.048768461,-0.2005724175,-0.3572226164,-0.7166231192,-0.5232731513
"EMP3",2.286873827,-0.1682143539,-0.4462483811,0.4785224303,-0.2837479153,-0.5198382366,-0.8400671297,-0.5072802407
"EMX1",-0.5778083697,-0.7811632571,-0.809212207,-0.7671387821,-0.5062835472,0.5371373922,1.2944590418,1.6100097291
"EMX2",-0.8873361493,-0.8118417647,1.7877261377,1.3504034138,-0.266370946,-0.4257692161,-0.4114635081,-0.3353479672
"EN1",-1.7162700938,-0.952755023,-0.220877317,1.5173375076,0.3857037694,-0.007551839,0.2212337647,0.7731792312
"EN2",-0.535966479,-1.0150276351,-0.4954984262,1.0017274828,2.0056051824,-0.1672132371,-0.212222057,-0.5814048308
"ENC1",0.3312464738,-0.4300835391,-0.2279149991,0.6554008981,2.0283097554,-0.3796324436,-0.9153904991,-1.0619356464
"ENDOD1",-0.9375589859,-0.9174445429,-0.8197211546,-0.793693238,0.1227370147,0.8401554863,1.0102420941,1.4952833265
"ENG",1.7540889615,1.4585506479,-0.2997697168,-0.5570811183,-0.5109414551,-0.6146396519,-0.6202098326,-0.6099978347
"ENO1",0.8646652487,2.120536384,-0.2437922144,-0.8418304042,-0.5777093323,-0.5604166618,-0.5385969006,-0.2228561195
"ENO2",-0.7834571003,-0.781031743,-0.7758542963,-0.7634009662,-0.3221971179,0.5783004767,1.201691888,1.645948859
"ENO3",1.8198628012,-0.786898092,-0.234053949,-0.2296338574,0.2016815309,-1.131475124,-0.7072889156,1.0678056059
"ENOPH1",1.3892282771,0.1549685183,-0.761059504,-1.9473625385,0.533632755,0.0613892189,0.6193167324,-0.0501134592
"ENOX1",0.5709129348,0.6948911703,-1.4724671428,0.5025594834,1.5984230704,-0.517957256,-0.6839036019,-0.6924586584
"ENOX2",-0.8391534438,-0.9681717971,1.4937867533,1.50086678,-0.7236775969,-0.5363241767,0.2102207671,-0.137547286
"ENPP1",-0.4493331276,-0.4354532428,2.4306011015,0.1021609649,-0.3266349453,-0.4113947756,-0.4669050619,-0.4430409132
"ENPP2",0.2294717658,0.2699063768,2.1072208696,-0.2410779968,0.2377298398,-0.6804139512,-0.8987073656,-1.0241295386
"ENPP3",1.5373152689,1.6916014456,-0.4696092035,-0.5132309018,-0.4116950983,-0.6049980298,-0.6150148642,-0.6143686169
"ENPP4",0.3447608184,-1.4461387824,0.9346899864,-1.354828963,-0.5463675996,0.2610051712,0.7014892819,1.1053900871
"ENPP6",-0.4001237074,-0.6555218185,-0.3149910037,2.4092555146,0.161752137,-0.4001237074,-0.4001237074,-0.4001237074
"ENSA",-1.2436590982,-1.6015673111,-0.4168775517,0.0107476804,0.9593388425,0.654035186,0.7076227695,0.9303594827
"ENTPD3",0.2153556403,-1.243031559,1.4733537587,-1.0370761148,-0.9402213924,0.1824584329,0.2654529105,1.0837083238
"ENTPD6",-0.4181931217,-1.3554818926,-0.6430004357,-1.1083385199,0.971242403,1.0865091687,1.0035164199,0.4637459784
"ENTPD8",-0.1617923455,-0.672715542,2.0522081723,-0.672715542,0.9622386866,-0.672715542,-0.1617923455,-0.672715542
"ENY2",-0.4248751684,-1.1679916302,0.2956832341,0.7366566627,2.0141862769,-0.294192667,-0.5107847419,-0.6486819663
"EP400",0.4022353726,0.7186736009,0.7989466061,1.4125411657,-0.0149895535,-0.9953618843,-1.1364303396,-1.1856149678
"EPAS1",-0.3092159192,-0.1528626048,1.8177619965,1.3290341417,-0.5919630101,-0.689084532,-0.7054113969,-0.6982586751
"EPDR1",-0.6870352759,-0.4668636973,-0.3389687137,-0.7733334339,-0.442503573,-0.1352980287,0.6038370387,2.2401656838
"EPHA1",2.0086743846,0.9655677565,0.0427828841,-0.2201929227,-0.559709564,-0.7190009745,-0.757178374,-0.76094319
"EPHA10",-0.8863171507,-0.8905952631,-0.8206281043,-0.7281007516,-0.1032455522,0.8022833264,1.0746810707,1.5519224247
"EPHA3",-0.6214595846,-0.6190891027,1.9607321608,1.2006694785,-0.3550450078,-0.5023989009,-0.5150033994,-0.5484056438
"EPHA4",-1.5932452729,-1.3952420863,0.0331150201,1.1602398676,0.5462174542,0.6725484581,0.6423313596,-0.0659648003
"EPHA5",-1.0226380381,-1.0228454276,-0.8889536031,-0.5438264622,0.1201491105,0.9716866438,1.2823302048,1.1040975719
"EPHA6",-0.8306136687,-0.8356342412,-0.8031200576,-0.6577625311,-0.4385786819,0.9445459977,1.3953647158,1.225798467
"EPHA7",-1.5656160164,-1.3893336644,0.0782919668,1.3554785514,0.2852481462,0.605620551,0.5684912988,0.0618191664
"EPHA8",-0.0184893908,-1.0065094402,-0.594112387,-0.8926146254,2.141660628,0.4384873506,0.1324387073,-0.2008608426
"EPHB1",-0.9841213951,-0.9584374783,-0.7928001393,-0.5199615814,1.6227004621,1.1004288572,0.603953845,-0.0717625701
"EPHB2",-0.9564739074,-0.9634855267,0.6979489962,1.6910644088,1.0126786496,-0.3182545907,-0.5252718838,-0.638206146
"EPHB3",0.4301882128,0.8377625111,0.3909535368,1.7195248618,-0.5100127305,-0.9537892007,-0.9378688902,-0.976758301
"EPHB4",0.1524930041,0.1451623164,1.5737369607,1.3467521348,-0.566367009,-0.8681899926,-0.9009306291,-0.8826567854
"EPHX2",1.2633865766,1.9171417289,-0.3955047103,-0.5861146902,-0.4283099888,-0.5880000511,-0.5927134532,-0.5898854119
"EPM2A",-0.9972779509,-0.9763661221,-0.8059734431,-0.9182777088,0.6036201318,1.077593702,0.9971296318,1.0195517594
"EPM2AIP1",-1.1733541164,-1.1355800341,-0.8297443423,-0.510017481,0.9992680881,0.9791446096,0.9634393576,0.7068439186
"EPN1",-1.238077114,-1.4957637595,-0.4861819442,0.1371488443,1.4320799389,0.6440778881,0.5368630749,0.4698530715
"EPO",2.3338544484,0.3584418095,-0.0238961206,-0.5336800274,-0.5336800274,-0.5336800274,-0.5336800274,-0.5336800274
"EPRS",1.3390936626,1.155585474,0.7275886111,0.2546976529,-0.4602564031,-1.0140131475,-0.875371062,-1.1273247879
"EPS15",-1.1028102939,-1.157865768,-0.6849584766,-0.6463159802,1.1669872133,0.4131750199,1.0011479812,1.0106403043
"EPS8",0.8899308713,0.2518104329,-0.0411262543,-2.0067264096,-0.4187858495,1.11696182,0.6833503144,-0.4754149252
"EPS8L1",-0.4148504914,-1.7727426216,1.0008242826,-0.5015244572,1.5460613098,0.0185193373,0.1918672689,-0.0681546284
"EPS8L2",1.866454716,1.0962011026,0.1205790463,-0.1124029851,-0.5016448262,-0.7742928629,-0.8457049131,-0.8491892776
"EPX",2.4637760474,-0.1520406437,-0.4401555626,-0.4348201012,-0.3803983943,-0.4108105246,-0.3547881793,-0.2907626417
"EPYC",-0.9050050189,-0.9050050189,-0.5411839058,0.7321899901,-0.0318343474,-0.3592733492,-0.0864075144,2.0965191643
"ERAL1",-0.7443496484,-1.5261135387,0.2643617926,-0.3836255819,-0.537328166,0.3172308034,1.5339502039,1.0758741351
"ERBB2",-0.3077317203,-0.1730491003,1.9769203876,1.1032548241,-0.4379632907,-0.7106284468,-0.7447787408,-0.7060239128
"ERBB2IP",-0.8610913477,-0.389081026,1.5486563694,1.6003177975,-0.0450444698,-0.6050985419,-0.6285965251,-0.6200622563
"ERBB3",2.205407236,0.7719781281,-0.326224011,-0.4821627489,-0.4050701196,-0.5819296808,-0.5955342625,-0.5864645414
"ERC2",-0.9528327728,-0.9948137298,-0.779959064,-0.6052531179,1.676087558,0.9880369023,0.5779843509,0.0907498733
"ERCC2",0.2538522171,-0.0939863291,1.4289556218,1.166276242,0.4099713881,-1.1003058925,-1.116755642,-0.9480076054
"ERCC3",2.2379201902,-0.154116832,0.3510121013,0.0872621763,-0.2136987702,-0.7810314982,-0.6768846111,-0.8504627562
"ERCC4",-1.4460977724,-1.2250997605,0.2604806901,0.2477593485,1.4201573135,-0.3441848727,0.0178411927,1.0691438607
"ERCC5",0.0574962633,0.0884068762,0.8304634507,1.8646505501,0.0632948419,-1.0131363412,-0.9877959469,-0.903379694
"ERCC6",0.6570845998,0.2573750067,0.7305541734,1.4766883818,0.2258054639,-1.1456230075,-1.107718681,-1.0941659373
"ERCC6L",1.7551950338,0.8260184563,0.8148091986,-0.2591230359,-0.5988970655,-0.838200724,-0.8485244366,-0.8512774266
"ERCC8",0.8355717004,-1.6282882812,0.3019597416,1.3066140461,0.8388866053,-0.8649933091,-0.184779838,-0.6049706653
"EREG",2.1031099123,0.8367211479,0.1130704254,-0.6105802971,-0.6105802971,-0.6105802971,-0.6105802971,-0.6105802971
"ERGIC3",-1.3176677876,-1.5772978976,0.9044140658,0.2847943644,1.3144408059,0.3751616688,0.0720262487,-0.0558714684
"ERH",1.713742702,0.1414833959,0.8774156843,0.2774864582,0.0752312856,-0.9323231857,-1.0344327066,-1.1186036337
"ERICH1",1.0276548522,-0.1427065174,-0.8846684571,1.4047060579,0.2608646529,-1.4502328266,-0.8053946601,0.5897768982
"ERMAP",-0.9171173318,-0.7539375786,0.1432038731,1.918639267,1.0633591259,-0.3082435779,-0.515962972,-0.6299408057
"ERMP1",1.3816734237,1.0510414354,1.0454379029,-1.0994993631,-0.9290583593,-0.6116384499,-0.1997586082,-0.6381979815
"ERN1",-0.2006855626,-0.6522115522,0.6596241656,2.149156943,0.1375270413,-0.680416502,-0.6962817863,-0.7167127467
"ERN2",0.5455022552,-1.2453474811,-0.868326484,-1.4338579796,0.9413743021,0.6868851291,0.5455022552,0.828268003
"ERO1LB",-0.6726708364,-1.201425004,-0.9012966353,-0.8692136741,0.6532985178,0.7399986555,1.2431935297,1.0081154467
"ERRFI1",-1.0156260647,-1.7440418632,1.0677114228,0.7542186988,1.0951028899,-0.1037544153,0.0302725867,-0.083883255
"ESCO1",0.5798943039,-0.29596571,1.5623129675,0.7785873392,0.3993493611,-1.3702391007,-1.0762829996,-0.5776561615
"ESCO2",1.9929534245,1.0443077291,0.0424762799,-0.4897057441,-0.5285380369,-0.6861505345,-0.6865084226,-0.6888346954
"ESF1",1.7466325876,0.5212384629,0.9369816472,-0.009905049,-0.6329579403,-1.1319498898,-0.9330785057,-0.496961313
"ESPL1",1.8921618071,1.1314928541,0.1809710218,-0.4560162075,-0.6004352726,-0.7160111128,-0.714301637,-0.7178614531
"ESPN",2.4472550917,0.0106556172,-0.3930413372,-0.4047557578,-0.3728564895,-0.4101624134,-0.4561189863,-0.4209757247
"ESR2",2.3575580496,0.3655019202,-0.2374988541,-0.4547944902,-0.6079136154,-0.4851598864,-0.4528562735,-0.4848368502
"ESRRA",-1.0367097897,-1.0263735903,0.1348334083,1.5255062395,-0.494065928,-0.6034489244,0.1205258162,1.3797327684
"ESRRG",-1.0103145322,-1.0093638251,-0.8710609575,-0.4399007668,-0.0712904998,0.9057406017,1.4314781376,1.0647118422
"ETAA1",1.3553846057,0.4647125705,1.2057966707,0.4840681039,-0.5127865533,-1.0292911976,-0.9879872418,-0.9798969581
"ETF1",1.9587342734,0.7380931265,0.5044207276,-0.2143088005,-0.5027921431,-0.8290495748,-0.762691785,-0.8924058242
"ETFA",1.1691384241,0.5591820999,1.5734596001,0.0157174143,-0.8137267811,-1.0774015964,-0.7590027458,-0.6673664151
"ETFB",1.6591580246,0.5278785565,1.0355048393,0.1441206136,-0.6966372372,-0.9775016208,-0.8806683156,-0.8118548604
"ETHE1",-0.0333875561,-1.469111815,0.5043639457,-0.8134472009,1.2367794267,-0.8013090863,0.0532513327,1.3228609531
"ETNK2",-0.9451727685,-1.1896074231,-0.4131771402,-0.6164422052,1.6000940602,1.2101256891,0.3403985416,0.0137812462
"ETS1",-0.5683962662,-0.2687753008,1.8147409979,1.3786730497,-0.4678391996,-0.5848867096,-0.6594247415,-0.6440918299
"ETV1",-0.048093955,0.4950301872,1.6984596515,0.5675430571,0.4448717705,-1.1757866938,-1.0151670451,-0.9668569723
"ETV2",2.1735348506,0.8579407357,-0.4678517831,-0.4576533791,-0.4882485911,-0.518843803,-0.549439015,-0.549439015
"ETV4",2.3888001585,0.2452785657,-0.446667006,-0.4144912041,-0.2046639784,-0.5052450016,-0.5322927747,-0.5307187593
"ETV5",2.0697785204,1.0441239173,-0.5453309912,-0.5219259607,-0.4310407238,-0.5492320023,-0.5342338767,-0.5321388829
"ETV6",-0.3682329291,-0.2797098332,2.0643676848,0.9402926625,-0.1563351164,-0.7518680948,-0.752180689,-0.6963336847
"EVC",0.8004114272,1.3732821267,1.0898847411,0.2950058712,-0.7682503317,-0.9680858309,-0.98483931,-0.8374086936
"EVC2",0.8211117263,1.1064841209,1.4167033981,0.1277135774,-0.6586246101,-0.9300849694,-0.9957310373,-0.8875722061
"EVI5",1.0796716495,1.4762710719,0.6752173587,0.1857078496,-0.7317285833,-1.1367183386,-1.0370487193,-0.5113722884
"EVL",-1.2362658527,-1.3223480606,-0.1794991761,0.7981747763,1.7177935156,0.2999568278,0.0315333336,-0.109345364
"EVX1",-1.1508040949,-1.0736181333,-0.925421087,1.0536269692,-0.4116713264,1.2342421194,0.7989132959,0.474732257
"EWSR1",0.5706326201,0.5595073738,1.4586598236,0.9045049934,-0.3642672897,-1.0450962731,-1.1399239462,-0.9440173018
"EXO1",1.6435818567,0.8450096665,0.9529244235,-0.2236726035,-0.6362826198,-0.8536081371,-0.8572510027,-0.8707015835
"EXOC2",-0.9352947822,-0.4560494784,-0.4813451083,-0.4355279533,2.3234770891,0.0488655456,0.1834311712,-0.2475564837
